row_id,hts8,api_hts_number,api_rate_source,api_formula_used,status,http_status,api_message,expected_2025_base_duty,api_2026_base_duty,delta,abs_delta,pct_delta,quantity1_code,quantity2_code,mfn_text_rate,begin_effect_date,end_effective_date
067fa85a-53f7-4d53-b30e-376270e6f2bf,01012100,0101.21.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
039bd4cb-e50e-4933-ad11-0c7d53a80491,01012900,0101.29.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
a88d328f-2c85-454a-bd8d-c850a488a3bd,01013000,0101.30.00.00,general,value * 0.068,match,201,,6.8,6.8,0,0,0,NO,,6.8%,2020-06-30,2050-12-30
3c01b82c-2fa1-4bb7-aad3-a06aff6eb77f,01019030,0101.90.30.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2011-12-31,2050-12-30
9b12707c-463a-4f21-85a5-17da9b8caaa3,01019040,0101.90.40.00,general,value * 0.045,match,201,,4.5,4.5,0,0,0,NO,,4.5%,2020-06-30,2050-12-30
936f2553-8b3d-403d-96f3-11ee72c07ba8,01022100,0102.21.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
7c7820fc-a268-46f1-a26c-c00cf6a60b5b,01022920,0102.29.20,general,0,match,201,,0,0,0,0,0,NO,KG,Free,2012-02-02,2050-12-30
a90c34ed-e171-47d6-a645-1190377f6dab,01022940,0102.29.40,general,weight * 0.01,match,201,,0.01,0.01,0,0,0,NO,KG,1 cents/kg,2020-12-31,2050-12-30
f220592e-9121-4569-81ab-5c1b61bbfa91,01023100,0102.31.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
366f8e07-558c-4e99-bb0b-701da9572218,01023900,0102.39.00,general,weight * 0.01,match,201,,0.01,0.01,0,0,0,NO,KG,1 cents/kg,2020-12-31,2050-12-30
0e328a67-89ab-4662-94de-6b3de341e021,01029000,0102.90.00.00,general,weight * 0.01,match,201,,0.01,0.01,0,0,0,NO,KG,1 cents/kg,2020-12-31,2050-12-30
7c74d1e5-7855-46cc-aab9-1b4e6ea6f113,01031000,0103.10.00.00,general,0,match,201,,0,0,0,0,0,NO,,Free,1995-09-02,2050-12-30
9daacbfc-c2a0-45ef-8e81-c1b18bae94a0,01039100,0103.91.00,general,0,match,201,,0,0,0,0,0,NO,KG,Free,1995-09-02,2050-12-30
db29bd64-afd3-4a68-b478-96d415a7ef9e,01039200,0103.92.00,general,0,match,201,,0,0,0,0,0,NO,KG,Free,1995-09-02,2050-12-30
4d8a6af2-ae69-450c-a561-1ae6a866fc1b,01041000,0104.10.00.00,general,0,match,201,,0,0,0,0,0,NO,KG,Free,1996-05-31,2050-12-30
297bca6e-96bb-4d6f-97f2-93b42905a43c,01042000,0104.20.00.00,general,weight * 0.68,match,201,,0.68,0.68,0,0,0,NO,,68 cents/head,2020-06-30,2050-12-30
4d557b16-4f3e-4c2a-b2cc-08fa27ece961,01051100,0105.11.00.10,general,quantity * 0.009,match,201,,0.01,0.01,0,0,0,NO,,0.9 cents each,2020-06-30,2050-12-30
db3d697d-5f3f-4e11-af20-535556104cf5,01051200,0105.12.00.00,general,quantity * 0.009000000000000001,match,201,,0.01,0.01,0,0,0,NO,,0.9 cents each,2020-06-30,2050-12-30
b30a5e91-7c94-43ed-9a5b-5c642dccaedc,01051300,0105.13.00.00,general,quantity * 0.009000000000000001,match,201,,0.01,0.01,0,0,0,NO,,0.9 cents each,2020-06-30,2050-12-30
9cf8c1f9-306d-4660-af89-c13f89619b41,01051400,0105.14.00.00,general,quantity * 0.009000000000000001,match,201,,0.01,0.01,0,0,0,NO,,0.9 cents each,2020-06-30,2050-12-30
afff6fb2-3b96-4c10-840b-47eb4de6a4d2,01051500,0105.15.00.00,general,quantity * 0.009000000000000001,match,201,,0.01,0.01,0,0,0,NO,,0.9 cents each,2020-06-30,2050-12-30
f02b6343-25c5-4369-b493-4bcd28af1391,01059400,0105.94.00.00,general,weight * 0.02,match,201,,0.02,0.02,0,0,0,NO,KG,2 cents/kg,2020-06-30,2050-12-30
d49b3805-eebc-4fdd-a828-2bdc1c198356,01059900,0105.99.00.00,general,weight * 0.02,match,201,,0.02,0.02,0,0,0,NO,KG,2 cents/kg,2020-06-30,2050-12-30
82354950-7f66-4ea6-bc49-c6eec2b49189,01061100,0106.11.00.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2002-01-09,2050-12-30
a8d56789-c3ce-477a-ade0-f863683ef994,01061201,0106.12.01.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
84df03e6-17cf-4c29-9f62-7f888c654c0d,01061300,0106.13.00.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
d694e6b5-4cb3-4a0c-a57f-62d4c7cf6bcd,01061400,0106.14.00.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
d09bac1b-535f-48b0-a8b5-5dd0ece3a4b0,01061930,0106.19.30.00,general,value * 0.048,match,201,,4.8,4.8,0,0,0,NO,,4.8%,2020-06-30,2050-12-30
fa0169d3-082d-4fce-a326-474db614cfdd,01061991,0106.19.91,general,0,match,201,,0,0,0,0,0,NO,,Free,2012-02-02,2050-12-30
98f86922-4441-464d-af6f-80e88f344297,01062000,0106.20.00.00,general,0,match,201,,0,0,0,0,0,NO,,Free,2002-01-09,2050-12-30
6c21a4f6-20d5-4394-a035-6b18b629b45b,01063100,0106.31.00.00,general,value * 0.018000000000000002,match,201,,1.8,1.8,0,0,0,NO,,1.8%,2020-06-30,2050-12-30
4c7d128d-24f8-4f8e-a59f-bc05ee20f217,01063200,0106.32.00.00,general,value * 0.018000000000000002,match,201,,1.8,1.8,0,0,0,NO,,1.8%,2020-06-30,2050-12-30
ca9165c2-f901-4f24-8065-f06e190e3068,01063300,0106.33.00.00,general,value * 0.018000000000000002,match,201,,1.8,1.8,0,0,0,NO,,1.8%,2020-06-30,2050-12-30
daee299c-0d97-483b-b1e7-0793c1957766,01063901,0106.39.01.00,general,value * 0.018000000000000002,match,201,,1.8,1.8,0,0,0,NO,,1.8%,2020-06-30,2050-12-30
ec390239-3c27-4bce-8237-e74637fdd48c,01064100,0106.41.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2012-02-02,2050-12-30
56fc091c-119e-4264-bb38-476a14ef165d,01064900,0106.49.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2012-02-02,2050-12-30
1fb4daae-2ce1-4fab-85e3-d1719dde4051,01069001,0106.90.01,general,0,match,201,,0,0,0,0,0,KG,,Free,2012-02-02,2050-12-30
b7ebfba2-230a-4310-92de-0bc6510da82c,02011005,0201.10.05,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
374e0d8e-052a-4447-9300-6da171fe8ec2,02011010,0201.10.10,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
0e4a1c63-6aaf-46b4-a9b0-244f569911ec,02011050,0201.10.50,general,value * 0.264,match,201,,26.4,26.4,0,0,0,KG,,26.4%,2023-12-31,2050-12-30
3bf6191e-4e61-49b5-ad09-12130685e921,02012002,0201.20.02.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
9139da8a-40fe-465c-abec-00c1f9c7c6d4,02012004,0201.20.04.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
11ee8dc0-0a89-4c1c-8a49-5fbe7c223596,02012006,0201.20.06.00,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
1d2a4bcb-ea4d-4d87-b215-82c8b30cb10c,02012010,0201.20.10.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
fb043c43-2cad-454c-a5be-139211923bb9,02012030,0201.20.30.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
5eec537c-f906-4f38-bbca-94305fd8cf8e,02012050,0201.20.50,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
893a9c4c-fa03-445e-9a7d-0d87f45900f1,02012080,0201.20.80,general,value * 0.264,match,201,,26.4,26.4,0,0,0,KG,,26.4%,2023-12-31,2050-12-30
58a0d604-d531-464c-9e12-61b41fb64980,02013002,0201.30.02.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
0f8fa143-a13b-477c-a8bb-e6ac5c58b966,02013004,0201.30.04.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
99c60113-1330-49c4-a65c-8ac90ec4b48c,02013006,0201.30.06.00,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
8749900a-c32c-45fc-a782-3dea2d3a1a42,02013010,0201.30.10.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
90132039-c618-4492-8ce4-f2d1550f0bf7,02013030,0201.30.30.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
3ca94eab-311d-4982-b6d9-f0818aa7dfa0,02013050,0201.30.50,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
c6182f8b-528f-46f7-8dff-74f601e4f6f0,02013080,0201.30.80,general,value * 0.264,match,201,,26.4,26.4,0,0,0,KG,,26.4%,2023-12-31,2050-12-30
ca9f157a-8555-4c34-bcfd-5ea7e180af76,02021005,0202.10.05,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
5087444c-fe67-44d6-bdc7-939b28bcf025,02021010,0202.10.10,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
3a9b3363-e4c8-4d0a-89c4-dc544beb326b,02021050,0202.10.50,general,value * 0.264,match,201,,26.4,26.4,0,0,0,KG,,26.4%,2023-12-31,2050-12-30
7dd60b2e-41dd-4891-a1f8-71b17d2a211d,02022002,0202.20.02.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
47a9e911-9538-47c9-88fe-b44bddb0c5c6,02022004,0202.20.04.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
a58edf92-07a1-448b-b59d-9d30e53b7fb7,02022006,0202.20.06.00,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
e665e14a-35b0-4a07-a00b-678f3cf330a5,02022010,0202.20.10.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
19d22a08-4ff8-4e99-b34b-76e3e7cbe6b9,02022030,0202.20.30.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
19e7948c-90de-49ed-9c24-631660a6d6ca,02022050,0202.20.50,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
01cb2357-227f-48ca-bf3c-8602263018d7,02022080,0202.20.80.00,general,value * 0.264,match,201,,26.4,26.4,0,0,0,KG,,26.4%,2023-12-31,2050-12-30
08855c78-c561-46ce-8e26-f1db0e139857,02023002,0202.30.02.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
52e73d87-06b2-4fea-9c29-758572515ec3,02023004,0202.30.04.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
471b8b04-bc62-40c7-ab1e-d1e5aa51d1bf,02023006,0202.30.06.00,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
a373ff06-5d25-4b5a-884f-30b69387e2d7,02023010,0202.30.10.00,general,value * 0.04,match,201,,4,4,0,0,0,KG,,4%,2020-06-30,2050-12-30
349156a3-01f2-4b81-ab87-812c64a61936,02023030,0202.30.30.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
a6ca3590-3c4d-46fa-8abd-52965f752b26,02023050,0202.30.50,general,weight * 0.044000000000000004,match,201,,0.04,0.04,0,0,0,KG,,4.4 cents/kg,2020-06-30,2050-12-30
f87842ec-b19b-4741-af41-afb1dd5c6c3a,02023080,0202.30.80,general,value * 0.264,match,201,,26.4,26.4,0,0,0,KG,,26.4%,2023-12-31,2050-12-30
2c812a32-d5a2-4780-b10b-0d890359a75d,02031100,0203.11.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
835c039b-9bed-4d6b-a793-e9098a034d0d,02031210,0203.12.10,general,weight * 0.013999999999999999,match,201,,0.01,0.01,0,0,0,KG,,1.4 cents/kg,2020-06-30,2050-12-30
590c463a-2458-4dba-8c4e-6d1f55617f29,02031290,0203.12.90,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
9f25ef5c-3058-4cf5-bfb9-e78f71f0dee6,02031920,0203.19.20,general,weight * 0.013999999999999999,match,201,,0.01,0.01,0,0,0,KG,,1.4 cents/kg,2020-06-30,2050-12-30
894925bc-3b8e-4f71-bcb5-6d715f47b2b4,02031940,0203.19.40,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
e8465d53-0c7c-4e8a-85d8-2dc6f2a5f7ec,02032100,0203.21.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
9e9da434-648c-413e-8166-000395fec815,02032210,0203.22.10.00,general,weight * 0.013999999999999999,match,201,,0.01,0.01,0,0,0,KG,,1.4 cents/kg,2020-06-30,2050-12-30
9d53656f-b309-48b2-9f40-031e4997bcb5,02032290,0203.22.90.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
e215162f-a292-4ec3-a784-7f511a317461,02032920,0203.29.20.00,general,weight * 0.013999999999999999,match,201,,0.01,0.01,0,0,0,KG,,1.4 cents/kg,2020-06-30,2050-12-30
e3e84958-7eb9-4852-bb13-d3f43ba364fa,02032940,0203.29.40.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
d8184130-39ef-495a-a0d4-4fd1e53d0732,02041000,0204.10.00.00,general,weight * 0.006999999999999999,match,201,,0.01,0.01,0,0,0,KG,,0.7 cents/kg,2020-06-30,2050-12-30
9fd570ff-3100-4127-a83c-0f31f67f7f1d,02042100,0204.21.00.00,general,weight * 0.027999999999999997,match,201,,0.03,0.03,0,0,0,KG,,2.8 cents/kg,2020-06-30,2050-12-30
f3277cb2-3403-43e3-b2fb-1cf0faf183d0,02042220,0204.22.20,general,weight * 0.006999999999999999,match,201,,0.01,0.01,0,0,0,KG,,0.7 cents/kg,2020-06-30,2050-12-30
0eb3c185-2cb9-4fe4-80c2-ce3ea47029ed,02042240,0204.22.40.00,general,weight * 0.027999999999999997,match,201,,0.03,0.03,0,0,0,KG,,2.8 cents/kg,2020-06-30,2050-12-30
eeea37c8-d8d5-403a-8f14-083d228c84c3,02042320,0204.23.20.00,general,weight * 0.006999999999999999,match,201,,0.01,0.01,0,0,0,KG,,0.7 cents/kg,2020-06-30,2050-12-30
3f962734-5537-4880-8ec0-a96775e05c5f,02042340,0204.23.40.00,general,weight * 0.027999999999999997,match,201,,0.03,0.03,0,0,0,KG,,2.8 cents/kg,2020-06-30,2050-12-30
4eae9289-00dc-45b6-b2a4-4024a863cdd6,02043000,0204.30.00.00,general,weight * 0.006999999999999999,match,201,,0.01,0.01,0,0,0,KG,,0.7 cents/kg,2020-06-30,2050-12-30
7d09f509-ebea-4c64-bac4-e9e21b549cb8,02044100,0204.41.00.00,general,weight * 0.027999999999999997,match,201,,0.03,0.03,0,0,0,KG,,2.8 cents/kg,2020-06-30,2050-12-30
9d10448f-3e58-47ab-9c87-30288bef5785,02044220,0204.42.20,general,weight * 0.006999999999999999,match,201,,0.01,0.01,0,0,0,KG,,0.7 cents/kg,2020-06-30,2050-12-30
e6f60a51-f4b4-442b-a89f-b274a08a256a,02044240,0204.42.40.00,general,weight * 0.027999999999999997,match,201,,0.03,0.03,0,0,0,KG,,2.8 cents/kg,2020-06-30,2050-12-30
b84518fe-6f9a-49b3-a266-508403a50d7d,02044320,0204.43.20.00,general,weight * 0.006999999999999999,match,201,,0.01,0.01,0,0,0,KG,,0.7 cents/kg,2020-06-30,2050-12-30
c66b01ea-46e8-42c9-9c77-04e87bc916a8,02044340,0204.43.40.00,general,weight * 0.027999999999999997,match,201,,0.03,0.03,0,0,0,KG,,2.8 cents/kg,2020-06-30,2050-12-30
af21a369-796c-41e2-bf3a-da8b02b43402,02045000,0204.50.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
5e3d2ce7-6ad5-4c71-85d5-5b0ab6dc3d96,02050000,0205.00.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
777bcb52-e156-4189-8ec3-6c3d3c8438fe,02061000,0206.10.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
e898c322-2803-4b3f-897c-25fb853f55f8,02062100,0206.21.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
037c4eb9-6168-4410-b40f-d637b042fc96,02062200,0206.22.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
fd29e235-79ca-4978-90bc-3a624e30795b,02062900,0206.29.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
0722a461-8c4f-4135-b6be-5019396b86b5,02063000,0206.30.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
d574cdd0-5b10-40a9-9a9b-4b21a793af9d,02064100,0206.41.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
27d144b5-1ef6-43fa-8209-779a764539ad,02064900,0206.49.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1997-06-11,2050-12-30
2f607b46-32e5-45de-b49c-b838ff0b0f6e,02068000,0206.80.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
d8f29089-60ed-47d0-b2a1-bc4d75b5d8c6,02069000,0206.90.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
9965b669-0942-49a4-8301-e38766fa248d,02071100,0207.11.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
ac932e2a-da42-48e7-a4e3-40b4dbbda7f3,02071200,0207.12.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
42337b87-4c89-43cc-b09a-04eca4d04e26,02071300,0207.13.00.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-12-31,2050-12-30
962377a6-e2e8-4ac5-bd08-4c1aad044888,02071400,0207.14.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-06-30,2050-12-30
f22c2f64-5828-4976-abec-d77f6d34dcc2,02072400,0207.24.00.00,general,weight * 0.15,match,201,,0.15,0.15,0,0,0,KG,,15 cents/kg,2020-06-30,2050-12-30
b30ea842-0582-49c4-839c-92b93fdc1d4b,02072520,0207.25.20.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-12-31,2050-12-30
42f5dd71-f584-48be-a38d-6f9791784525,02072540,0207.25.40.00,general,value * 0.1,match,201,,10,10,0,0,0,KG,,10%,2020-06-30,2050-12-30
7fefee32-df98-471b-a110-da8cf8e5f33e,02072600,0207.26.00.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-12-31,2050-12-30
d0fa5917-d9ba-4f80-b020-ad3b37f42079,02072700,0207.27.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-12-31,2050-12-30
2e54165d-5a0e-4ad2-965b-cc73f5d8deed,02074100,0207.41.00.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
794fc7f7-e335-4a3e-b053-b70dd4549eee,02074200,0207.42.00.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
c7fe3a5b-953d-4c6d-bf67-f4c1933179f6,02074300,0207.43.00.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-06-30,2050-12-30
b885c75d-6e93-488d-8f98-e5986aa7a062,02074400,0207.44.00.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-06-30,2050-12-30
18a9b381-cec7-424a-b753-23e31b203948,02074500,0207.45.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-12-31,2050-12-30
7aa997f1-ec63-4571-b99b-2febd33275e5,02075100,0207.51.00.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
cd5c516f-5a2a-428d-8a68-2694e8b26df4,02075200,0207.52.00.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
70e75838-b5e1-464b-b65c-9af8633b5dae,02075300,0207.53.00.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-06-30,2050-12-30
64dc3146-8979-4341-9ba3-1cb99c8fbbb6,02075400,0207.54.00.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-06-30,2050-12-30
c3e8a8e6-5b26-4b33-84dd-f98217285acf,02075500,0207.55.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-12-31,2050-12-30
2e7c7d4f-8623-4284-ba2b-b95b180f261d,02076010,0207.60.10.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
90af9b82-ff82-4bad-a98a-8a646d3ebbe3,02076020,0207.60.20.00,general,weight * 0.08800000000000001,match,201,,0.09,0.09,0,0,0,KG,,8.8 cents/kg,2020-06-30,2050-12-30
5cb52522-39a4-4a0b-924a-c834e03492be,02076030,0207.60.30.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-06-30,2050-12-30
cd6b4b8c-0cac-4122-91dc-4113de007dce,02076040,0207.60.40.00,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-06-30,2050-12-30
9d305511-ced5-43ad-97b3-c9b3c6d472cc,02076060,0207.60.60,general,weight * 0.17600000000000002,match,201,,0.18,0.18,0,0,0,KG,,17.6 cents/kg,2020-12-31,2050-12-30
83836df4-02ed-46ec-8b67-ac07541108f0,02081000,0208.10.00.00,general,value * 0.064,match,201,,6.4,6.4,0,0,0,KG,,6.4%,2020-06-30,2050-12-30
31e5081c-cc94-433b-bdae-be76f82253f0,02083000,0208.30.00.00,general,value * 0.064,match,201,,6.4,6.4,0,0,0,KG,,6.4%,2020-06-30,2050-12-30
5c4908df-8feb-4be4-846e-5dac838b1f47,02084001,0208.40.01.00,general,value * 0.064,match,201,,6.4,6.4,0,0,0,KG,,6.4%,2020-06-30,2050-12-30
306554d3-b9d5-46c3-b677-44d29487d8eb,02085000,0208.50.00.00,general,value * 0.064,match,201,,6.4,6.4,0,0,0,KG,,6.4%,2020-06-30,2050-12-30
692fcfe7-7159-4fad-9710-c8d790123dec,02086000,0208.60.00.00,general,value * 0.064,match,201,,6.4,6.4,0,0,0,KG,,6.4%,2020-06-30,2050-12-30
880df6a6-e3db-4052-919b-e7359a85aecc,02089020,0208.90.20.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1988-12-31,2050-12-30
07b387cd-f6c0-4f93-9dd0-3aeb1e50809f,02089025,0208.90.25.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2006-12-31,2050-12-30
8a40e8d4-58da-463e-8abf-d3b9e6cd203a,02089030,0208.90.30.00,general,weight * 0.07,match,201,,0.07,0.07,0,0,0,KG,,7 cents/kg,2020-06-30,2050-12-30
63855637-23a7-4409-af01-f968e8cf55d7,02089091,0208.90.91.00,general,value * 0.064,match,201,,6.4,6.4,0,0,0,KG,,6.4%,2020-06-30,2050-12-30
dfb35354-f4d4-41e2-827d-51084877af7b,02091000,0209.10.00.00,general,value * 0.032,match,201,,3.2,3.2,0,0,0,KG,,3.2%,2020-06-30,2050-12-30
e62dc8b1-a2d7-44b0-af82-06a64fe7b36d,02099000,0209.90.00.00,general,value * 0.032,match,201,,3.2,3.2,0,0,0,KG,,3.2%,2020-06-30,2050-12-30
111e1a35-a2de-4ffb-8665-44d49f630f88,02101100,0210.11.00,general,weight * 0.013999999999999999,match,201,,0.01,0.01,0,0,0,KG,,1.4 cents/kg,2020-06-30,2050-12-30
df520e8c-0e50-49d5-a516-39d455013a76,02101200,0210.12.00,general,weight * 0.013999999999999999,match,201,,0.01,0.01,0,0,0,KG,,1.4 cents/kg,2020-06-30,2050-12-30
1f0fbe25-a859-4fc6-9db9-01146408254b,02101900,0210.19.00,general,weight * 0.013999999999999999,match,201,,0.01,0.01,0,0,0,KG,,1.4 cents/kg,2020-06-30,2050-12-30
f485af32-dcf5-4765-868e-f93dccc42810,02102000,0210.20.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1999-12-31,2050-12-30
35b8823e-e108-44e9-9b41-a94f09dbadae,02109100,0210.91.00.00,general,value * 0.023,match,201,,2.3,2.3,0,0,0,KG,,2.3%,2020-06-30,2050-12-30
6ae92a8d-3b1d-4065-bb16-9114bb1f7e69,02109201,0210.92.01.00,general,value * 0.023,match,201,,2.3,2.3,0,0,0,KG,,2.3%,2020-06-30,2050-12-30
321eee69-56dc-4d6e-a2d8-0b7baed14b55,02109300,0210.93.00.00,general,value * 0.023,match,201,,2.3,2.3,0,0,0,KG,,2.3%,2020-06-30,2050-12-30
66eb69e0-6200-4159-b35b-f64dd9fff8d8,02109920,0210.99.20.00,general,value * 0.023,match,201,,2.3,2.3,0,0,0,KG,,2.3%,2020-06-30,2050-12-30
79e8b238-501c-40d3-af6a-89a58799ee4f,02109991,0210.99.91.00,general,value * 0.023,match,201,,2.3,2.3,0,0,0,KG,,2.3%,2020-06-30,2050-12-30
2226ca95-85f4-414f-a816-66ec780af091,03011100,0301.11.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2012-02-02,2050-12-30
3d1dc1ed-2736-43ee-9e57-acdd06608853,03011900,0301.19.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,2012-02-02,2050-12-30
828a4118-5ea6-481a-8b02-6618437dc141,03019100,0301.91.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1989-12-31,2050-12-30
ced72f60-42e6-47f4-8787-95d9b15f834a,03019200,0301.92.00.00,general,0,match,201,,0,0,0,0,0,KG,,Free,1992-12-31,2050-12-30
